id,category_1,category_2,category_3,color_type,life_style,fabric,weight_of_fabric,neck_style,form_type,sleeve_type,washing_style,fabric_type
5754,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Mateoric,Figure,Medium,Bycyle,Fit,Long,washless,Cotton
5755,T-shirts,WOMENSWEAR,Long Sleeves,White,Cute,versatile,Medium,Bycyle,Very Large,Long,Mid,Cotton
5756,T-shirts,WOMENSWEAR,Long Sleeves,Black,Cute,versatile,Medium,Bycyle,Very Large,Long,Mid,Cotton
5757,T-shirts,WOMENSWEAR,Long Sleeves,White,Daily,versatile,Medium,Classic,Very Large,Long,washless,Cotton
5758,T-shirts,WOMENSWEAR,Long Sleeves,Black,Casual Modern,versatile,,Bendy,Very Large,Long,washless,Cotton
5759,T-shirts,WOMENSWEAR,Colorful Tees,Blue,Press,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5760,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5761,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,Figure,Light,Bycyle,Narrow,Short,washless,Cotton
5762,T-shirts,WOMENSWEAR,Trendy Shirts,Grey,Daily youth,Figure,Light,Bycyle,Narrow,Short,Mid,Cotton
5763,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,versatile,Light,Bycyle,Fit,Short,washless,Polyester
5764,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Visual,versatile,Medium,Bare,Fit,No Sleeve,washless,Decorative
5765,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,versatile,Medium,Bare,Fit,No Sleeve,washless,Decorative
5766,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,versatile,Light,Bare,Fit,No Sleeve,washless,Decorative
5767,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,Figure,Light,Bycyle,Very Large,Short,washless,Cotton
5768,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,Nubbly,Light,Bare,Fit,No Sleeve,washless,Decorative
5769,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,Nubbly,Light,Bycyle,Fit,No Sleeve,washless,Cotton
5770,T-shirts,WOMENSWEAR,Long Sleeves,White,Urban Style,Figure,Medium,Bendy,Very Large,Long,washless,Cotton
5771,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Daily youth,Figure,Light,Bycyle,Man Friend,Short,Mid,Cotton
5772,T-shirts,WOMENSWEAR,Long Sleeves,Grey,Designment,Figure,Medium,Bycyle,Man Friend,Long,washless,Cotton
5773,T-shirts,WOMENSWEAR,Long Sleeves,White,Casual Modern,versatile,Heavy,High,Very Large,Long,washless,Polyester
5774,T-shirts,WOMENSWEAR,Long Sleeves,Blue,Urban For Youth,Figure,Medium,Bendy,Very Large,Long,Mid,Cotton
5775,T-shirts,WOMENSWEAR,Long Sleeves,Grey,Urban For Youth,Nubbly,Medium,Bendy,Very Large,Long,Other,Cotton
5776,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Mateoric,Figure,Medium,Bycyle,Fit,Long,washless,Cotton
5777,T-shirts,WOMENSWEAR,Long Sleeves,Blue,Youth Cuteness,versatile,Heavy,Bycyle,Very Large,Long,washless,Cotton
5778,T-shirts,WOMENSWEAR,Long Sleeves,Red,Daily youth,versatile,Medium,Bendy,Very Large,Long,washless,Cotton
5779,T-shirts,WOMENSWEAR,Long Sleeves,White,Casual Modern,versatile,,Bendy,Very Large,Long,washless,Polyester
5780,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5781,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5782,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,versatile,,Bycyle,Narrow,Short,washless,Cotton
5783,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Narrow,Short,washless,Cotton
5784,T-shirts,WOMENSWEAR,Colorful Tees,Grey,Press,versatile,,Bycyle,Narrow,Short,washless,Cotton
5785,T-shirts,WOMENSWEAR,Trendy Shirts,Grey,Youth Cuteness,versatile,,Bycyle,Very Large,Short,washless,Cotton
5786,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Urban Style,versatile,,Bycyle,Fit,Short,washless,Cotton
5787,T-shirts,WOMENSWEAR,Long Sleeves,Black,Daily,versatile,,Bendy,Man Friend,Long,Light,Cotton
5788,T-shirts,WOMENSWEAR,Simple,White,Daily youth,versatile,,V Style,Fit,Short,washless,Cotton
5789,T-shirts,WOMENSWEAR,Long Sleeves,Yellow,Daily youth,versatile,,Bendy,Very Large,Long,washless,Cotton
5790,T-shirts,WOMENSWEAR,Long Sleeves,White,Daily youth,versatile,,Bycyle,Very Large,Long,washless,Cotton
5791,T-shirts,WOMENSWEAR,Colorful Tees,Grey,Business Based,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5792,T-shirts,WOMENSWEAR,Colorful Tees,Green,City Names,versatile,Light,Bycyle,Normal,Short,washless,Cotton
5793,T-shirts,WOMENSWEAR,Colorful Tees,Blue,Press,Figure,Light,Bycyle,Narrow,Short,washless,Cotton
5794,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Narrow,Short,washless,Cotton
5795,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,versatile,Light,Bycyle,Wide,No Sleeve,washless,Cotton
5796,T-shirts,WOMENSWEAR,Trendy Shirts,Yellow,Visual,versatile,Light,Bycyle,Fit,No Sleeve,washless,Decorative
5797,T-shirts,WOMENSWEAR,Long Sleeves,Blue,Modern Youngs,versatile,,V Style,Very Large,Long,washless,Decorative
5798,T-shirts,WOMENSWEAR,Long Sleeves,Grey,Basics,versatile,Medium,Bendy,Man Friend,Long,washless,Decorative
5799,T-shirts,WOMENSWEAR,Long Sleeves,Black,Modern Youngs,versatile,Medium,Bycyle,Man Friend,Long,washless,Copper
5800,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Daily youth,versatile,,Bycyle,Very Large,Short,washless,Cotton
5801,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,versatile,Light,High,Fit,Long,washless,Decorative
5802,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Daily,versatile,,Bycyle,Fit,Long,washless,Decorative
5803,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Modern Youngs,versatile,,Bare,Very Large,Long,washless,Decorative
5804,T-shirts,WOMENSWEAR,Long Sleeves,Black,Daily cuteness,versatile,,High,Very Large,Long,washless,Polyester
5805,T-shirts,WOMENSWEAR,Long Sleeves,Orange,Daily youth,versatile,,Bycyle,Very Large,Long,washless,Cotton
5806,T-shirts,WOMENSWEAR,Long Sleeves,Blue,Daily youth,versatile,,Bycyle,Very Large,Long,washless,Cotton
5807,T-shirts,WOMENSWEAR,Colorful Tees,Red,Press,versatile,,Bycyle,Narrow,Short,washless,Cotton
5808,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5809,T-shirts,WOMENSWEAR,Colorful Tees,Orange,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5810,T-shirts,WOMENSWEAR,Long Sleeves,Grey,Casual Modern,versatile,,High,Very Large,Short,washless,Cotton
5811,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Modern Youngs,Tabby,,Bycyle,Man Friend,Long,washless,Cotton
5812,T-shirts,WOMENSWEAR,Long Sleeves,White,Modern Youngs,versatile,,High,Very Large,Long,washless,Cotton
5813,T-shirts,WOMENSWEAR,Long Sleeves,Blue,Modern Youngs,versatile,,High,Very Large,Long,washless,Cotton
5814,T-shirts,WOMENSWEAR,Trendy Shirts,White,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5815,T-shirts,WOMENSWEAR,Long Sleeves,White,Basics,versatile,Medium,Bendy,Very Large,Long,washless,Cotton
5816,T-shirts,WOMENSWEAR,Long Sleeves,Purple,Basics,versatile,Medium,Bycyle,Very Large,Long,washless,Cotton
5817,T-shirts,WOMENSWEAR,Long Sleeves,Green,Basics,versatile,,Bycyle,Very Large,Long,washless,Cotton
5818,T-shirts,WOMENSWEAR,Trendy Shirts,White,Township,Nubbly,Light,Bare,Fit,No Sleeve,washless,Cotton
5819,T-shirts,WOMENSWEAR,Long Sleeves,Blue,Township,Pressed,Medium,Bycyle,Very Large,Long,Other,Cotton
5820,T-shirts,WOMENSWEAR,Trendy Shirts,Purple,Mateoric,Figure,Light,Bycyle,Very Large,Short,Mid,Cotton
5821,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Daily youth,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5822,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5823,T-shirts,WOMENSWEAR,Trendy Shirts,Grey,Daily youth,Figure,Light,Bycyle,Narrow,Short,Mid,Cotton
5824,T-shirts,WOMENSWEAR,Colorful Tees,Blue,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5825,T-shirts,WOMENSWEAR,Long Sleeves,White,Casual Modern,versatile,,High,Very Large,Short,washless,Cotton
5826,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5827,T-shirts,WOMENSWEAR,Colorful Tees,Blue,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5828,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5829,T-shirts,WOMENSWEAR,Trendy Shirts,White,Casual Modern,versatile,,Bycyle,Very Large,Short,washless,Cotton
5830,T-shirts,WOMENSWEAR,Long Sleeves,White,Urban Style,versatile,,V Style,Very Large,Long,washless,Cotton
5831,T-shirts,WOMENSWEAR,Long Sleeves,Black,Urban Style,versatile,,V Style,Very Large,Long,washless,Cotton
5832,T-shirts,WOMENSWEAR,Trendy Shirts,White,Daily cuteness,versatile,,V Style,Normal,Short,washless,Cotton
5833,T-shirts,WOMENSWEAR,Trendy Shirts,White,Press,versatile,,Bycyle,Normal,Short,washless,Cotton
5834,T-shirts,WOMENSWEAR,Long Sleeves,Purple,Basics,versatile,,Bendy,Very Large,Long,washless,Cotton
5835,T-shirts,WOMENSWEAR,Long Sleeves,White,Basics,versatile,Medium,Bycyle,Very Large,Long,washless,Cotton
5836,T-shirts,WOMENSWEAR,Long Sleeves,Pink,Basics,versatile,,Bycyle,Very Large,Long,washless,Cotton
5837,T-shirts,WOMENSWEAR,Long Sleeves,Green,Basics,versatile,,Bycyle,Very Large,Long,washless,Cotton
5838,T-shirts,WOMENSWEAR,Simple,Orange,Basics,Tabby,Medium,Bycyle,Normal,Short,washless,Cotton
5839,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Modern Youngs,versatile,Heavy,V Style,Fit,Long,washless,Polyester
5840,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Modern Youngs,versatile,Heavy,V Style,Fit,Long,washless,Polyester
5841,T-shirts,WOMENSWEAR,Trendy Shirts,White,Modern Youngs,versatile,Medium,High,Fit,Short,washless,Cotton
5842,T-shirts,WOMENSWEAR,Long Sleeves,Grey,Casual Modern,versatile,Medium,Bycyle,Man Friend,Long,washless,Cotton
5843,T-shirts,WOMENSWEAR,Long Sleeves,Green,Designment,Figure,Heavy,Bendy,Very Large,Long,washless,Cotton
5844,T-shirts,WOMENSWEAR,Long Sleeves,Green,Designment,Figure,Heavy,Bycyle,Very Large,Long,washless,Cotton
5845,T-shirts,WOMENSWEAR,Long Sleeves,Black,Designment,Figure,Heavy,Bycyle,Very Large,Long,washless,Cotton
5846,T-shirts,WOMENSWEAR,Long Sleeves,Blue,Designment,versatile,Medium,Bendy,Very Large,Long,washless,Cotton
5847,T-shirts,WOMENSWEAR,Long Sleeves,White,Designment,Figure,Heavy,Bycyle,Wide,Long,washless,Cotton
5848,T-shirts,WOMENSWEAR,Long Sleeves,Black,Designment,versatile,Medium,Bendy,Very Large,Long,washless,Cotton
5849,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,versatile,Medium,Bycyle,Very Large,Short,washless,Cotton
5850,T-shirts,WOMENSWEAR,Long Sleeves,White,Visual,Figure,Heavy,Bendy,Very Large,Long,washless,Cotton
5851,T-shirts,WOMENSWEAR,Long Sleeves,White,Visual,versatile,Medium,Bycyle,Very Large,Long,washless,Cotton
5852,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Visual,,,,,No Sleeve,washless,Cotton
5853,T-shirts,WOMENSWEAR,Simple,Pink,Visual,versatile,Light,Bare,Fit,No Sleeve,washless,Cotton
5854,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,Nubbly,Light,V Style,Fit,Short,washless,Cotton
5855,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Visual,Nubbly,Light,Bare,Fit,No Sleeve,washless,Decorative
5856,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,Nubbly,Light,Bare,Fit,No Sleeve,washless,Decorative
5857,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,Figure,Light,Bycyle,Normal,No Sleeve,washless,Cotton
5858,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,versatile,Light,High,Fit,No Sleeve,washless,Decorative
5859,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,Figure,Light,Bycyle,Fit,Short,washless,Cotton
5860,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,versatile,Medium,V Style,Fit,No Sleeve,washless,Decorative
5861,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,versatile,Medium,V Style,Fit,No Sleeve,washless,Decorative
5862,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Visual,versatile,Light,Bycyle,Fit,No Sleeve,washless,Cotton
5863,T-shirts,WOMENSWEAR,Simple,Grey,Visual,versatile,Light,Bycyle,Fit,No Sleeve,washless,Cotton
5864,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,Nubbly,Light,Bycyle,Fit,No Sleeve,washless,Cotton
5865,T-shirts,WOMENSWEAR,Simple,Purple,Visual,versatile,Light,Bycyle,Fit,No Sleeve,Mid,Cotton
5866,T-shirts,WOMENSWEAR,Long Sleeves,White,Business Based,versatile,Medium,Bendy,Very Large,Long,Light,Cotton
5867,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Narrow,Short,washless,Cotton
5868,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Urban For Youth,Figure,Medium,Bycyle,Very Large,Long,washless,Cotton
5869,T-shirts,WOMENSWEAR,Trendy Shirts,White,Urban For Youth,versatile,Light,Bycyle,Narrow,Long,washless,Cotton
5870,T-shirts,WOMENSWEAR,Trendy Shirts,White,Mateoric,versatile,Light,Bycyle,Fit,Long,washless,Cotton
5871,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Daily,versatile,Medium,V Style,Man Friend,Short,washless,Decorative
5872,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Daily,versatile,Medium,V Style,Man Friend,Short,washless,Decorative
5873,T-shirts,WOMENSWEAR,Trendy Shirts,Grey,Daily,Figure,Light,Bare,Very Large,Short,washless,Decorative
5874,T-shirts,WOMENSWEAR,Trendy Shirts,Yellow,Bronze,Nubbly,Medium,V Style,Fit,Short,washless,Decorative
5875,T-shirts,WOMENSWEAR,Long Sleeves,Black,Mark,Figure,Medium,Bycyle,Very Large,Long,washless,Cotton
5876,T-shirts,WOMENSWEAR,Simple,White,Basics,versatile,Light,V Style,Man Friend,Short,washless,Decorative
5877,T-shirts,WOMENSWEAR,Simple,Black,Basics,versatile,Light,V Style,Man Friend,Short,washless,Decorative
5878,T-shirts,WOMENSWEAR,Simple,White,Basics,versatile,Light,Bycyle,Wide,Short,washless,Cotton
5879,T-shirts,WOMENSWEAR,Trendy Shirts,Red,Daily,versatile,Medium,V Style,Very Large,Short,washless,Decorative
5880,T-shirts,WOMENSWEAR,Simple,Green,Basics,Nubbly,Light,Bycyle,Man Friend,Short,Light,Cotton
5881,T-shirts,WOMENSWEAR,Simple,Yellow,Basics,versatile,Medium,Bycyle,Man Friend,Short,washless,Cotton
5882,T-shirts,WOMENSWEAR,Simple,Black,Basics,versatile,Light,V Style,Very Large,Short,Light,Cotton
5883,T-shirts,WOMENSWEAR,Colorful Tees,Yellow,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5884,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5885,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5886,T-shirts,WOMENSWEAR,Colorful Tees,Green,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5887,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5888,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5889,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5890,T-shirts,WOMENSWEAR,Colorful Tees,White,Business Based,Pressed,Light,Bycyle,Normal,Short,washless,Cotton
5891,T-shirts,WOMENSWEAR,Colorful Tees,White,Business Based,Pressed,Light,Bycyle,Wide,Short,washless,Cotton
5892,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,Pressed,Light,Bycyle,Wide,Short,washless,Cotton
5893,T-shirts,WOMENSWEAR,Trendy Shirts,White,Cute,versatile,Light,Bycyle,Wide,Short,Light,Cotton
5894,T-shirts,WOMENSWEAR,Simple,Blue,Basics,versatile,Medium,Bycyle,Man Friend,Short,washless,Cotton
5895,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5896,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5897,T-shirts,WOMENSWEAR,Colorful Tees,Red,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5898,T-shirts,WOMENSWEAR,Colorful Tees,Green,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5899,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5900,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5901,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,Pressed,Light,Bycyle,Wide,Short,washless,Cotton
5902,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Daily,versatile,Medium,V Style,Wide,Short,washless,Decorative
5903,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Daily,versatile,Medium,V Style,Wide,Short,washless,Decorative
5904,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Daily,versatile,Medium,Bycyle,Wide,Short,washless,Decorative
5905,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Daily,versatile,Medium,Bycyle,Wide,Short,washless,Decorative
5906,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Cute,Tabby,Light,Bycyle,Wide,Short,washless,Cotton
5907,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Mateoric,Tabby,Medium,Bycyle,Fit,Short,washless,Decorative
5908,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Mateoric,versatile,Medium,Bare,Fit,Short,washless,Decorative
5909,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Daily,Lace,Medium,Bycyle,Normal,Short,Mid,Cotton
5910,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Cute,Tabby,Light,Bare,Normal,Short,washless,Decorative
5911,T-shirts,WOMENSWEAR,Trendy Shirts,White,Township,Figure,Light,Bycyle,Very Large,Short,washless,Cotton
5912,T-shirts,WOMENSWEAR,Trendy Shirts,Yellow,Mateoric,Figure,Light,Bycyle,Man Friend,Short,washless,Cotton
5913,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Mateoric,Figure,Light,Bycyle,Man Friend,Short,washless,Cotton
5914,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Mateoric,Figure,Light,Bycyle,Very Large,Short,washless,Decorative
5915,T-shirts,WOMENSWEAR,Simple,Grey,Basics,versatile,Light,V Style,Man Friend,Short,washless,Decorative
5916,T-shirts,WOMENSWEAR,Trendy Shirts,Brown,Daily,Pressed,Medium,Bycyle,Normal,Short,Mid,Cotton
5917,T-shirts,WOMENSWEAR,Trendy Shirts,Yellow,Visual,versatile,Medium,Bycyle,Fit,Short,washless,Decorative
5918,T-shirts,WOMENSWEAR,Trendy Shirts,Red,Visual,versatile,Medium,Bycyle,Fit,No Sleeve,washless,Decorative
5919,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,Tabby,Medium,Bycyle,Fit,No Sleeve,washless,Decorative
5920,T-shirts,WOMENSWEAR,Trendy Shirts,White,Mateoric,Nubbly,Medium,Bare,Fit,Short,washless,Cotton
5921,T-shirts,WOMENSWEAR,Colorful Tees,White,Business Based,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5922,T-shirts,WOMENSWEAR,Trendy Shirts,White,Visual,Nubbly,Medium,Bare,Wide,Short,washless,Decorative
5923,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Visual,Nubbly,Medium,Bare,Wide,Short,washless,Decorative
5924,T-shirts,WOMENSWEAR,Trendy Shirts,Yellow,Township,versatile,Light,V Style,Wide,Short,washless,Decorative
5925,T-shirts,WOMENSWEAR,Colorful Tees,White,Daily,Figure,Light,Bycyle,Man Friend,Short,washless,Cotton
5926,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Township,Pressed,Light,V Style,Wide,Short,washless,Decorative
5927,T-shirts,WOMENSWEAR,Trendy Shirts,White,Daily,versatile,Light,V Style,Normal,No Sleeve,washless,Decorative
5928,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Daily,versatile,Light,V Style,Normal,No Sleeve,washless,Decorative
5929,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Daily,versatile,Light,V Style,Normal,No Sleeve,washless,Decorative
5930,T-shirts,WOMENSWEAR,Trendy Shirts,White,Cute,Lace,Light,Bycyle,Wide,Short,washless,Cotton
5931,T-shirts,WOMENSWEAR,Trendy Shirts,White,Cute,Lace,Light,Bycyle,Wide,Short,washless,Cotton
5932,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Cute,Pressed,Light,Bycyle,Wide,Short,washless,Decorative
5933,T-shirts,WOMENSWEAR,Trendy Shirts,White,Cute,Pressed,Light,Bycyle,Wide,Short,washless,Decorative
5934,T-shirts,WOMENSWEAR,Simple,Yellow,Basics,versatile,Light,Bycyle,Normal,Short,washless,Cotton
5935,T-shirts,WOMENSWEAR,Simple,Black,Basics,versatile,Light,Bycyle,Normal,Short,washless,Cotton
5936,T-shirts,WOMENSWEAR,Simple,Yellow,Basics,versatile,Medium,Bare,Fit,No Sleeve,washless,Decorative
5937,T-shirts,WOMENSWEAR,Colorful Tees,White,Business Based,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5938,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Daily,Tabby,Medium,Bycyle,Normal,Short,washless,Decorative
5939,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5940,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5941,T-shirts,WOMENSWEAR,Trendy Shirts,White,Township,versatile,Medium,,Man Friend,Short,washless,Decorative
5942,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Casual Modern,versatile,,V Style,Wide,Short,washless,Copper
5943,T-shirts,WOMENSWEAR,Trendy Shirts,Grey,Township,Nubbly,Medium,Bare,Wide,Long,washless,Decorative
5944,T-shirts,WOMENSWEAR,Trendy Shirts,White,Township,Tabby,Light,V Style,Normal,Short,washless,Decorative
5945,T-shirts,WOMENSWEAR,Long Sleeves,White,Mateoric,Figure,Medium,Bycyle,Very Large,Long,washless,Cotton
5946,T-shirts,WOMENSWEAR,Trendy Shirts,White,Mateoric,Lace,Light,Bycyle,Man Friend,Short,washless,Cotton
5947,T-shirts,WOMENSWEAR,Colorful Tees,Green,Press,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5948,T-shirts,WOMENSWEAR,Colorful Tees,Black,Press,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5949,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5950,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5951,T-shirts,WOMENSWEAR,Long Sleeves,Red,Cute,Figure,Heavy,Bycyle,Man Friend,Long,washless,Decorative
5952,T-shirts,WOMENSWEAR,Colorful Tees,White,Business Based,Figure,Light,Bycyle,Wide,Short,washless,Cotton
5953,T-shirts,WOMENSWEAR,Trendy Shirts,Pink,Bronze,Nubbly,Medium,Bycyle,Fit,No Sleeve,washless,Decorative
5954,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Bronze,versatile,Medium,Bycyle,Fit,Short,washless,Decorative
5955,T-shirts,WOMENSWEAR,Trendy Shirts,Orange,Mateoric,Nubbly,Medium,Bare,Fit,Short,washless,Cotton
5956,T-shirts,WOMENSWEAR,Trendy Shirts,Red,Cute,Tabby,Medium,Bare,Fit,No Sleeve,washless,Decorative
5957,T-shirts,WOMENSWEAR,Long Sleeves,Yellow,Mateoric,versatile,Medium,Bycyle,Very Large,Long,washless,Decorative
5958,T-shirts,WOMENSWEAR,Long Sleeves,Orange,Mateoric,versatile,Medium,Bendy,Very Large,Long,washless,Decorative
5959,T-shirts,WOMENSWEAR,Long Sleeves,White,Cute,Lace,Medium,Bycyle,Very Large,Long,washless,Decorative
5960,T-shirts,WOMENSWEAR,Simple,Red,Basics,versatile,Medium,Bare,Fit,No Sleeve,washless,Decorative
5961,T-shirts,WOMENSWEAR,Simple,Black,Basics,Tabby,Medium,Bare,Fit,No Sleeve,washless,Decorative
5962,T-shirts,WOMENSWEAR,Trendy Shirts,Blue,Daily,Tabby,Light,Bare,Wide,Short,washless,Decorative
5963,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Man Friend,Short,washless,Cotton
5964,T-shirts,WOMENSWEAR,Colorful Tees,Green,Press,Figure,Light,Bycyle,Man Friend,Short,washless,Cotton
5965,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5966,T-shirts,WOMENSWEAR,Colorful Tees,Yellow,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5967,T-shirts,WOMENSWEAR,Colorful Tees,White,Press,Figure,Light,Bycyle,Normal,Short,washless,Cotton
5968,T-shirts,WOMENSWEAR,Trendy Shirts,Green,Cute,versatile,Medium,Bycyle,Wide,Short,washless,Decorative
5969,T-shirts,WOMENSWEAR,Trendy Shirts,White,Cute,versatile,Medium,V Style,Man Friend,Short,washless,Decorative
5970,T-shirts,WOMENSWEAR,Trendy Shirts,Black,Cute,versatile,Medium,V Style,Man Friend,Short,washless,Decorative
5971,T-shirts,WOMENSWEAR,Simple,Black,Basics,versatile,Light,Bycyle,Man Friend,Short,washless,Cotton
5972,T-shirts,WOMENSWEAR,Simple,Grey,Basics,versatile,Light,V Style,Very Large,Short,washless,Cotton
5973,T-shirts,WOMENSWEAR,Trendy Shirts,White,Cute,versatile,Light,Bycyle,Normal,Short,Light,Cotton
